1764, Distant Shores, Kling, Lavada, Crime, 6.3, 
1724, The Dive From Clausen's Pier, Chen, Lovie, Thriller, 7.45, 
1724, The Dive From Clausen's Pier, Chen, Lovie, Thriller, 7.45, 
1893, Divergent (Divergent #1), Jacobsen, Winford, Drama, 7.28, 
1893, Divergent (Divergent #1), Jacobsen, Winford, Drama, 7.28, 
1936, Divided in Death (In Death #18), Leatu, Almus, Fantasy, 8.6, 
1936, Divided in Death (In Death #18), Leatu, Almus, Fantasy, 8.6, 
1682, Divine Justice (Camel Club #4), Van De Velde, Fleeta, Action, 9.6, 
1682, Divine Justice (Camel Club #4), Van De Velde, Fleeta, Action, 9.6, 
1665, Divine Misdemeanors (Merry Gentry #8), Galan Dominguez, Maureen, Adventure, 3.72, 
1709, Divine Secrets of the Ya-Ya Sisterhood, Chinen, Jenniffer, Science-Fiction, 3.92, 
1709, Divine Secrets of the Ya-Ya Sisterhood, Chinen, Jenniffer, Science-Fiction, 3.92, 
1970, The Diving Bell and the Butterfly, Berta, Shari, Action, 6.18, 
1970, Do Androids Dream of Electric Sheep?, Rungtein, Amma, Fantasy, 5.73, 
1970, Do Androids Dream of Electric Sheep?, Rungtein, Amma, Fantasy, 5.73, 
1947, Do No Harm: Stories of Life Death and Brain Surgery, Walsh, Roswell, Non-Fiction, 5, 
1813, Do-It-Yourself Book (Diary of a Wimpy Kid), Ackron, Seth, Fiction, 7.37, 
1813, Do-It-Yourself Book (Diary of a Wimpy Kid), Ackron, Seth, Fiction, 7.37, 
1813, Do-It-Yourself Book (Diary of a Wimpy Kid), Ackron, Seth, Fiction, 7.37, 
1813, Do-It-Yourself Book (Diary of a Wimpy Kid), Ackron, Seth, Fiction, 7.37, 
1813, Do-It-Yourself Book (Diary of a Wimpy Kid), Ackron, Seth, Fiction, 7.37, 
2016, Doctor No (James Bond #6), Bernegger, Jaycie, Romance, 6.9, 
1998, Does the Noise in My Head Bother You?, Foltinger Garcia, Dema, Dystopian, 9.4, 
1998, Does the Noise in My Head Bother You?, Foltinger Garcia, Dema, Dystopian, 9.4, 
1998, Does the Noise in My Head Bother You?, Foltinger Garcia, Dema, Dystopian, 9.4, 
1901, Dog Days (Diary of a Wimpy Kid #4), Zerbst, Delano, History, 4.77, 
1901, Dog Days (Diary of a Wimpy Kid #4), Zerbst, Delano, History, 4.77, 
1815, The Dog Stars, Benavides Lopez, Ilah, Crime, 3.97, 
1723, Doll Bones, Rink, Renata, History, 6.88, 
1707, The Doll's House (The Sandman #2), Moll, Nicole, Drama, 4.3, 
1661, Dom Casmurro, Netter, Consuela, Adventure, 8.42, 
1803, Domes of Fire (The Tamuli #1), Tatarchenko, Lauryn, Western, 1.97, 
1672, Don Quixote, Mchale, Aida, Horror, 3.25, 
1719, Don't Blink, Niemiec, Florencio, Horror, 3.92, 
1749, Don't Breathe a Word, Damiani, Nedra, Adventure, 3.41, 
1941, Don't Go, Lister, Luna, Suspense, 9.67, 
1664, Don't Judge a Girl by Her Cover (Gallagher Girls #3), Viviani, Francine, Fantasy, 7.87, 
1664, Don't Judge a Girl by Her Cover (Gallagher Girls #3), Viviani, Francine, Fantasy, 7.87, 
1803, Don't Let Me Go, Leow, Jeanie, Suspense, 9.76, 
1861, Don't Let the Pigeon Drive the Bus!, Bel Franquesa, Barnard, Non-Fiction, 9.69, 
1861, Don't Let the Pigeon Drive the Bus!, Bel Franquesa, Barnard, Non-Fiction, 9.69, 
1861, Don't Let the Pigeon Drive the Bus!, Bel Franquesa, Barnard, Non-Fiction, 9.69, 
1964, Don't Let's Go to the Dogs Tonight, Isidori, Yesenia, Mystery, 5.17, 
1693, Don't Look Back, Lyukshinova, Tomasa, Non-Fiction, 8, 
1960, Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion, Bara, Mauro, History, 9.7, 
1719, Don't Sweat the Small Stuff ... and it's all small stuff: Simple Ways to Keep the Little Things from Taking Over Your Life, Romand, Silas, Drama, 9.05, 
1746, Don't Waste Your Life, Akewula, Cleola, Crime, 5.95, 
2019, Don't You Cry, Wang, Levar, Western, 7.79, 
1716, Doomsday Book (Oxford Time Travel #1), Cohen, Madonna, Action, 2.71, 
1829, The Doomsday Conspiracy, Lieffrig, Tolbert, Drama, 3.05, 
1987, The Doomsday Key (Sigma Force #6), Raickovic, Callum, Mystery, 6.53, 
1751, The Door to December, Gaspar, Sterling, Western, 7.62, 
1751, The Door to December, Gaspar, Sterling, Western, 7.62, 
1808, Double Act, Roberts, Anita, Fantasy, 8.48, 
1721, The Double Bind, Schad, Jamarion, Western, 4.35, 
1977, Double Cross (Alex Cross #13), Hickey, Lavona, Adventure, 4.53, 
1783, Double Fudge (Fudge #5), Huberty, Okey, Crime, 4.89, 
1663, The Double Helix, Nohacova, Beatrice, Comedy, 8.71, 
1663, The Double Helix, Nohacova, Beatrice, Comedy, 8.71, 
1881, Double Whammy, Takimura, Hilmer, Non-Fiction, 8.6, 
1880, The Dovekeepers, Avis, Kaila, Fantasy, 9.58, 
1850, Down and Out in Paris and London, Miyajima, Moira, Thriller, 9.77, 
1850, Down and Out in Paris and London, Miyajima, Moira, Thriller, 9.77, 
1667, Down to You (The Bad Boys #1), Konjuh, Gaynell, Non-Fiction, 5.87, 
1667, Down to You (The Bad Boys #1), Konjuh, Gaynell, Non-Fiction, 5.87, 
1652, Downtown Owl, Stephens, Tayla, Horror, 7.23, 
1712, Dr. Faustus, Bachmann, Aaden, Suspense, 5.12, 
1712, Dr. Faustus, Bachmann, Aaden, Suspense, 5.12, 
1914, Dracula, Ponton Caamano, Fae, Crime, 7.66, 
1914, Dracula, Ponton Caamano, Fae, Crime, 7.66, 
1773, Dragon Ball Vol. 1: The Monkey King (Dragon Ball #1), Perkis, Rudolf, Crime, 2.75, 
1911, Dragon Bound (Elder Races #1), Sramkova, Zachery, Satire, 5.18, 
1814, The Dragon Heir (The Heir Chronicles #3), Timm, Efrem, Dystopian, 5.45, 
1814, The Dragon Heir (The Heir Chronicles #3), Timm, Efrem, Dystopian, 5.45, 
1814, The Dragon Heir (The Heir Chronicles #3), Timm, Efrem, Dystopian, 5.45, 
1711, The Dragon Keeper (Rain Wild Chronicles #1), Petrenko, Taurean, Mystery, 8.54, 
1711, The Dragon Keeper (Rain Wild Chronicles #1), Petrenko, Taurean, Mystery, 8.54, 
1664, Dragon Prince (Dragon Prince #1), Valverde, Dink, Romance, 8.23, 
1961, The Dragon Reborn (Wheel of Time #3), Kruger, Orval, Suspense, 7.52, 
1961, The Dragon Reborn (Wheel of Time #3), Kruger, Orval, Suspense, 7.52, 
1961, The Dragon Reborn (Wheel of Time #3), Kruger, Orval, Suspense, 7.52, 
1763, Dragon Rider (Dragon Rider #1), Schulz, Curley, Fiction, 8.13, 
1763, Dragon Rider (Dragon Rider #1), Schulz, Curley, Fiction, 8.13, 
1763, Dragon Rider (Dragon Rider #1), Schulz, Curley, Fiction, 8.13, 
1763, Dragon Rider (Dragon Rider #1), Schulz, Curley, Fiction, 8.13, 
1734, Dragon Slippers (Dragon Slippers #1), Botusharova, Parthenia, Adventure, 5.19, 
1912, Dragon Tears, Daniels, Dejah, Crime, 7.71, 
1806, Dragon's Oath (House of Night Novellas #1), Kaneko, Dossie, Thriller, 3.58, 
1806, Dragon's Oath (House of Night Novellas #1), Kaneko, Dossie, Thriller, 3.58, 
1963, The Dragonbone Chair (Memory Sorrow and Thorn #1), Santoro, Millicent, Suspense, 7.98, 
1962, Dragonflight (Dragonriders of Pern #1), Eto, Tangela, Dystopian, 7.37, 
1783, Dragonfly in Amber (Outlander #2), Bates, Kathryne, Adventure, 6.6, 
1926, Dragonheart (Pern #21), Kaur, Messiah, Crime, 5.6, 
1708, Dragonlance Chronicles (Dragonlance #1-3), Radman, Neely, Comedy, 7.31, 
1708, Dragonlance Chronicles (Dragonlance #1-3), Radman, Neely, Comedy, 7.31, 
1781, The Dragonriders of Pern (Dragonriders of Pern #1-3), Mohorcic, Kaylah, Suspense, 9.63, 
1865, Dragons of Autumn Twilight  (Dragonlance: Chronicles #1), Segnini, Shaneka, Fantasy, 9.75, 
1724, Dragons of Spring Dawning (Dragonlance: Chronicles #3), Cepelova, Media, Satire, 6.45, 
1769, Dragons of Summer Flame (Dragonlance: The Second Generation #2), Le, Dulcie, Dystopian, 9.59, 
1878, Dragons of Winter Night (Dragonlance: Chronicles #2), Flautero, Stacie, Crime, 9.65, 
1878, Dragons of Winter Night (Dragonlance: Chronicles #2), Flautero, Stacie, Crime, 9.65, 
1686, The Dragonslayer (Bone #4), Peruhova, Queenie, Drama, 8.78, 
1959, Dragonsong (Harper Hall #1), Lang, Vashon, Non-Fiction, 8.16, 
1959, Dragonsong (Harper Hall #1), Lang, Vashon, Non-Fiction, 8.16, 
1715, The Drama of the Gifted Child: The Search for the True Self, Machalova, Arianna, Adventure, 6.17, 
1698, Dream Chaser (Dark-Hunter #13 Dream-Hunter #3), Buisson, Evans, Fiction, 8.16, 
1655, Dream Country (The Sandman #3), Larcher De Brito, Isidro, Mystery, 5.13, 
1655, Dream Country (The Sandman #3), Larcher De Brito, Isidro, Mystery, 5.13, 
1655, Dream Country (The Sandman #3), Larcher De Brito, Isidro, Mystery, 5.13, 
1950, Dream Dark (Caster Chronicles #2.5), Neretina, Amiya, Crime, 1.57, 
2008, Dream Team: How Michael Magic Larry Charles and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever, Yu, Brendan, Mystery, 2.85, 
2008, Dream Team: How Michael Magic Larry Charles and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever, Yu, Brendan, Mystery, 2.85, 
1878, Dream a Little Dream (Chicago Stars #4), Tang, Tylor, Western, 5.69, 
1878, Dream a Little Dream (Chicago Stars #4), Tang, Tylor, Western, 5.69, 
1860, Dreamcatcher, Lu, Anatole, Fantasy, 6.13, 
1860, Dreamcatcher, Lu, Anatole, Fantasy, 6.13, 
1860, Dreamcatcher, Lu, Anatole, Fantasy, 6.13, 
1860, Dreamcatcher, Lu, Anatole, Fantasy, 6.13, 
1860, Dreamcatcher, Lu, Anatole, Fantasy, 6.13, 
1657, Dreamfever (Fever #4), Walpole, Aaden, Western, 3.22, 
1916, Dreaming of You (The Gamblers #2), Koksal, Lorie, Satire, 5.52, 
1811, Dreamland, Lee, Naoma, Romance, 9, 
1976, Dreams from My Father: A Story of Race and Inheritance, Bendahhou, Stephenie, Horror, 8.69, 
1976, Dreams from My Father: A Story of Race and Inheritance, Bendahhou, Stephenie, Horror, 8.69, 
1976, Dreams from My Father: A Story of Race and Inheritance, Bendahhou, Stephenie, Horror, 8.69, 
1993, Dreams of Gods & Monsters (Daughter of Smoke & Bone #3), Heper, Audry, Science-Fiction, 7.84, 
1993, Dreams of Gods & Monsters (Daughter of Smoke & Bone #3), Heper, Audry, Science-Fiction, 7.84, 
1927, Dreams of a Dark Warrior (Immortals After Dark #11), Begu, Ashlynn, Horror, 5.91, 
1751, The Dresden Files:  Storm Front Volume 1-  The Gathering Storm, Pedersen, Joycelyn, Science-Fiction, 4.3, 
1751, The Dresden Files:  Storm Front Volume 1-  The Gathering Storm, Pedersen, Joycelyn, Science-Fiction, 4.3, 
1751, The Dresden Files:  Storm Front Volume 1-  The Gathering Storm, Pedersen, Joycelyn, Science-Fiction, 4.3, 
1687, Dress Your Family in Corduroy and Denim, Billingham, Teresa, Suspense, 4.15, 
1725, The Dressmaker, Kichoutkin, Tahj, Crime, 7.33, 
1725, The Dressmaker, Kichoutkin, Tahj, Crime, 7.33, 
1725, The Dressmaker, Kichoutkin, Tahj, Crime, 7.33, 
1725, The Dressmaker, Kichoutkin, Tahj, Crime, 7.33, 
1708, The Dressmaker of Khair Khana: Five Sisters One Remarkable Family and the Woman Who Risked Everything to Keep Them Safe, Samardzic, Adriel, Crime, 7.39, 
1932, Drift: The Unmooring of American Military Power, Jarkova, Alec, History, 5.54, 
1932, Drift: The Unmooring of American Military Power, Jarkova, Alec, History, 5.54, 
1784, Drink Deep (Chicagoland Vampires #5), Januskova, Linnea, Science-Fiction, 4.87, 
1986, Drinking: A Love Story, Sharma, Trista, Comedy, 3.93, 
1986, Drinking: A Love Story, Sharma, Trista, Comedy, 3.93, 
1700, Drive: The Surprising Truth About What Motivates Us, Glynn, Thompson, Drama, 3.37, 
2013, Driving Miss Daisy, Rossides, Sophie, Crime, 8.49, 
1818, The Drop (Harry Bosch #17; Harry Bosch Universe #21), Sheed, Tammie, Drama, 6.57, 
1696, Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection, Kanacri, Fayette, Satire, 5.65, 
1685, Drowned Wednesday (The Keys to the Kingdom #3), Yanez, Margery, Science-Fiction, 7.61, 
1848, Drowning Ruth, Lopez, Lincoln, Non-Fiction, 9.24, 
1848, Drowning Ruth, Lopez, Lincoln, Non-Fiction, 9.24, 
1938, The Druid of Shannara (Heritage of Shannara #2), Summerside, Christene, History, 5.77, 
1949, Drums Girls & Dangerous Pie (Drums Girls & Dangerous Pie #1), Abbott, Stevan, Western, 6.54, 
1831, Drums of Autumn (Outlander #4), Kaufman, Quintin, Science-Fiction, 9.69, 
1831, Drums of Autumn (Outlander #4), Kaufman, Quintin, Science-Fiction, 9.69, 
1876, The Drunkard's Walk: How Randomness Rules Our Lives, Fuller, Makenna, Western, 5.2, 
1657, The Dry (Aaron Falk #1), You, Jeryl, Romance, 8.15, 
1795, The Dry Grass of August, Lee, Magdalene, Science-Fiction, 9.44, 
1872, The Duchess War (Brothers Sinister #1), Burduli, Kareem, History, 7.47, 
1872, The Duchess War (Brothers Sinister #1), Burduli, Kareem, History, 7.47, 
1821, Duck On A Bike, Ben Ami, Nasir, Horror, 5.73, 
1955, Dude Where's My Country?, Hegedus, Loma, Dystopian, 8.72, 
1668, Duma Key, Puig, Demond, History, 7.4, 
1668, Duma Key, Puig, Demond, History, 7.4, 
1668, Duma Key, Puig, Demond, History, 7.4, 
2010, Dumplin' (Dumplin' #1), Osawa, Hanson, Drama, 6.32, 
1808, Dune (Dune Chronicles #1), Buermeyer, Orin, Dystopian, 4.92, 
1808, Dune (Dune Chronicles #1), Buermeyer, Orin, Dystopian, 4.92, 
1881, Dust & Decay (Rot & Ruin #2), Valencia, Codey, Romance, 7.03, 
1881, Dust & Decay (Rot & Ruin #2), Valencia, Codey, Romance, 7.03, 
1881, Dust & Decay (Rot & Ruin #2), Valencia, Codey, Romance, 7.03, 
1881, Dust & Decay (Rot & Ruin #2), Valencia, Codey, Romance, 7.03, 
1697, Dynasty of Evil (Star Wars: Darth Bane #3), Henninger, Ardith, Non-Fiction, 5.77, 
1810, Déjà Dead (Temperance Brennan #1), Poznikhirenko, Luda, Satire, 7.65, 
1810, Déjà Dead (Temperance Brennan #1), Poznikhirenko, Luda, Satire, 7.65, 
1739, The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It, Doncheva, Bobbie, Dystopian, 4.54, 
1739, The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It, Doncheva, Bobbie, Dystopian, 4.54, 
1739, The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It, Doncheva, Bobbie, Dystopian, 4.54, 
1828, ESV Study Bible, El Garhi, Millard, Comedy, 3.18, 
1725, Each Peach Pear Plum, Khoo, Mozell, Mystery, 4.06, 
1891, Eagle Strike (Alex Rider #4), Strnadova, Marcelina, Romance, 3.19, 
1891, Eagle Strike (Alex Rider #4), Strnadova, Marcelina, Romance, 3.19, 
1891, Eagle Strike (Alex Rider #4), Strnadova, Marcelina, Romance, 3.19, 
1891, Eagle Strike (Alex Rider #4), Strnadova, Marcelina, Romance, 3.19, 
1891, Eagle Strike (Alex Rider #4), Strnadova, Marcelina, Romance, 3.19, 
1793, The Ear the Eye and the Arm, Recio Linares, Rhonda, Adventure, 2.53, 
1793, The Ear the Eye and the Arm, Recio Linares, Rhonda, Adventure, 2.53, 
1731, Earth Abides, Aviles, Zelda, Drama, 6.54, 
1731, Earth Abides, Aviles, Zelda, Drama, 6.54, 
1731, Earth Abides, Aviles, Zelda, Drama, 6.54, 
1881, Earth Unaware (The First Formic War #1), Milinkovic, Hyman, Satire, 8.12, 
1693, East, Abeysinghe, Keanu, Satire, 3.98, 
1693, East, Abeysinghe, Keanu, Satire, 3.98, 
1956, Easy (Contours of the Heart #1), Verdecia, Sidney, Satire, 6.24, 
1979, Eat Pray Love, Versteeg, Salena, Thriller, 6.3, 
1979, Eat Pray Love, Versteeg, Salena, Thriller, 6.3, 
2004, Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss, Masic, Nannette, Western, 5.75, 
2004, Eat to Live: The Revolutionary Formula for Fast and Sustained Weight Loss, Masic, Nannette, Western, 5.75, 
1755, Eaters of the Dead, Ealy, Lura, Action, 8.25, 
1882, Eating Animals, Martin, Edla, Horror, 6.7, 
1944, Eating the Dinosaur, Fusco, Frieda, Crime, 5.76, 
1944, Eating the Dinosaur, Fusco, Frieda, Crime, 5.76, 
1944, Eating the Dinosaur, Fusco, Frieda, Crime, 5.76, 
1699, Eats Shoots & Leaves: The Zero Tolerance Approach to Punctuation, Valli, Markel, Fantasy, 1.83, 
1817, Eden (Providence #3), Ivana, Trish, Satire, 9.19, 
1817, Eden (Providence #3), Ivana, Trish, Satire, 9.19, 
1985, Edenbrooke (Edenbrooke #1), Quattrone, Prosper, Suspense, 9.74, 
1899, Edge of Eternity (The Century Trilogy #3), De La Puerta Uribe, Rush, Crime, 6.2, 
1899, Edge of Eternity (The Century Trilogy #3), De La Puerta Uribe, Rush, Crime, 6.2, 
1899, Edge of Eternity (The Century Trilogy #3), De La Puerta Uribe, Rush, Crime, 6.2, 
1958, The Edible Woman, Ladurner, Emmett, Drama, 9.85, 
1958, The Edible Woman, Ladurner, Emmett, Drama, 9.85, 
1958, The Edible Woman, Ladurner, Emmett, Drama, 9.85, 
1905, The Education of Little Tree, Kucharova, Keenen, Adventure, 6.01, 
1650, Edvard Munch: 1863-1944 (Basic Art), Oneill, Gauge, Suspense, 2.2, 
1650, Edvard Munch: 1863-1944 (Basic Art), Oneill, Gauge, Suspense, 2.2, 
1676, Eeny Meeny (Helen Grace #1), Schurhoff, Isabell, Action, 8.07, 
1676, Eeny Meeny (Helen Grace #1), Schurhoff, Isabell, Action, 8.07, 
1815, The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials), Gvozdenovic, Phil, Horror, 8.12, 
1763, The Egypt Game (Game #1), Brunetti, Rich, Adventure, 4.47, 
1763, The Egypt Game (Game #1), Brunetti, Rich, Adventure, 4.47, 
1978, Eiger Dreams: Ventures Among Men and Mountains, Oproiu, Wilson, Suspense, 4.87, 
1785, Eight Cousins (Eight Cousins #1), Chumak, Gus, Satire, 8.21, 
1785, Eight Cousins (Eight Cousins #1), Chumak, Gus, Satire, 8.21, 
1785, Eight Cousins (Eight Cousins #1), Chumak, Gus, Satire, 8.21, 
1671, Eighth Grade Bites (The Chronicles of Vladimir Tod #1), Sneath, Jack, Science-Fiction, 3.96, 
1898, Einstein's Dreams, Puget, Ova, Thriller, 8.42, 
1863, Einstein: His Life and Universe, Shah, Genoveva, Fiction, 4.5, 
1863, Einstein: His Life and Universe, Shah, Genoveva, Fiction, 4.5, 
1822, El túnel, Jacobsen, Holland, Drama, 6.46, 
1934, Eldest (The Inheritance Cycle #2), Lopez Diaz, Demian, Adventure, 9.38, 
1934, Eldest (The Inheritance Cycle #2), Lopez Diaz, Demian, Adventure, 9.38, 
1980, Eleanor & Park, Chew, Joaquin, Drama, 6.01, 
1932, Eleanor of Aquitaine: A Life , Keothavong, Harrison, Fiction, 9.13, 
1932, Eleanor of Aquitaine: A Life , Keothavong, Harrison, Fiction, 9.13, 
1932, Eleanor of Aquitaine: A Life , Keothavong, Harrison, Fiction, 9.13, 
1932, Eleanor of Aquitaine: A Life , Keothavong, Harrison, Fiction, 9.13, 
1783, Electric Daisy Vol. 1 (Dengeki Daisy #1), Slobodian, Linus, Science-Fiction, 8.92, 
1888, The Electric Kool-Aid Acid Test, Bakken, Francis, Fantasy, 8.87, 
1888, The Electric Kool-Aid Acid Test, Bakken, Francis, Fantasy, 8.87, 
1888, The Electric Kool-Aid Acid Test, Bakken, Francis, Fantasy, 8.87, 
1864, The Elegance of the Hedgehog, Andres Rodriguez, Donovan, Science-Fiction, 9.22, 
1946, The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory, Hlavackova, Ken, Satire, 7.42, 
1946, The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory, Hlavackova, Ken, Satire, 7.42, 
1946, The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory, Hlavackova, Ken, Satire, 7.42, 
1946, The Elegant Universe: Superstrings Hidden Dimensions and the Quest for the Ultimate Theory, Hlavackova, Ken, Satire, 7.42, 
1955, The Elementary Particles, Guenfoudi, Braylon, Suspense, 7.25, 
1943, The Elephant Tree, Swift, Raquel, Western, 6.27, 
1655, The Elephant Vanishes, Ruiz, Francine, Non-Fiction, 4.44, 
1797, Eleven on Top (Stephanie Plum #11), Velez, Lauretta, Mystery, 9.09, 
1700, Eleventh Grade Burns (The Chronicles of Vladimir Tod #4), Bruyns, Little, Romance, 9.82, 
1700, Eleventh Grade Burns (The Chronicles of Vladimir Tod #4), Bruyns, Little, Romance, 9.82, 
1845, Eligible: A Modern Retelling of Pride and Prejudice (The Austen Project #4), Nunez Mojarena, Scot, Drama, 6.23, 
1845, Eligible: A Modern Retelling of Pride and Prejudice (The Austen Project #4), Nunez Mojarena, Scot, Drama, 6.23, 
1750, Elixir (Covenant #3.5), Mirza, Renita, History, 9.54, 
1750, Elixir (Covenant #3.5), Mirza, Renita, History, 9.54, 
1834, Elizabeth Is Missing, Jones, Angelique, Horror, 8.32, 
1938, Elizabeth the Queen: The Life of a Modern Monarch, Gray, Josiephine, Comedy, 8.9, 
1773, Elizabeth: The Struggle for the Throne, Hrozenska, Kyle, Mystery, 3.36, 
1966, Ellen Foster, Uebelhoer, Debra, Romance, 4.23, 
1669, Eloise , LaO, Henretta, Thriller, 7.62, 
1669, Eloise , LaO, Henretta, Thriller, 7.62, 
1669, Eloise , LaO, Henretta, Thriller, 7.62, 
2022, Elric of Melniboné (Elric #1), Zelder, Else, Suspense, 9.58, 
1947, Elsewhere, Cristiani, Marisa, Thriller, 7.56, 
2000, The Elvenbane (Halfblood Chronicles #1), Boserup, Shedrick, Thriller, 9.28, 
2000, The Elvenbane (Halfblood Chronicles #1), Boserup, Shedrick, Thriller, 9.28, 
1788, The Elves of Cintra (Genesis of Shannara #2), Ghedin, Raelynn, Adventure, 6.44, 
1965, Embrace (The Violet Eden Chapters #1), Abbassi, Devin, Action, 9.91, 
1965, Embrace (The Violet Eden Chapters #1), Abbassi, Devin, Action, 9.91, 
1728, Embrace the Night (Cassandra Palmer #3), Korsawe, Yolanda, Satire, 2.14, 
2010, Embroideries, Lojan Cruz, Gaylord, Crime, 4.87, 
1880, The Emerald Atlas (The Books of Beginning #1), Gima, Lynda, Satire, 8.94, 
1811, Emily Climbs (Emily #2), Palencia, Leva, Science-Fiction, 9.11, 
1811, Emily Climbs (Emily #2), Palencia, Leva, Science-Fiction, 9.11, 
1811, Emily Climbs (Emily #2), Palencia, Leva, Science-Fiction, 9.11, 
1811, Emily Climbs (Emily #2), Palencia, Leva, Science-Fiction, 9.11, 
1811, Emily Climbs (Emily #2), Palencia, Leva, Science-Fiction, 9.11, 
2004, Emily of New Moon (Emily #1), Cornelius, Gaines, Non-Fiction, 8.52, 
1926, Emma, Crosby, Jana, Adventure, 7.88, 
1692, Emmy & Oliver, Dandeniya, Braiden, Satire, 7.19, 
1745, Emperor Mage (Immortals #3), Neykova, Ethel, Fiction, 2.9, 
1905, The Emperor of All Maladies: A Biography of Cancer, Kristjansdottir, Margaretta, Satire, 7.5, 
1910, The Emperor of Nihon-Ja (Ranger's Apprentice #10), Vogel, Gussie, Non-Fiction, 5.85, 
1874, Emperor of Thorns (The Broken Empire #3), Leo, Mauro, Action, 9.1, 
1823, The Emperor's Blades (Chronicle of the Unhewn Throne #1), Charles, Minnie, Western, 6.7, 
1823, The Emperor's Blades (Chronicle of the Unhewn Throne #1), Charles, Minnie, Western, 6.7, 
1823, The Emperor's Blades (Chronicle of the Unhewn Throne #1), Charles, Minnie, Western, 6.7, 
1945, The Emperor's Children, Luttikhuis, Reason, Dystopian, 5.96, 
1665, The Emperor's Code (The 39 Clues #8), Garcia, Mariam, Comedy, 7.09, 
1665, The Emperor's Code (The 39 Clues #8), Garcia, Mariam, Comedy, 7.09, 
1926, Empire Falls, Maldonado, Ethyle, Fantasy, 3.55, 
1926, Empire Falls, Maldonado, Ethyle, Fantasy, 3.55, 
1926, Empire Falls, Maldonado, Ethyle, Fantasy, 3.55, 
1806, Empire of Ivory (Temeraire #4), Horackova, Shelva, Horror, 7.92, 
1743, Empire of Storms (Throne of Glass #5), Tenu Michael Christon, Dayse, Action, 7.17, 
2009, Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches the Most Powerful Indian Tribe in American History, Tasheva, Burney, Romance, 7.96, 
1872, Empire of the Sun (Empire of the Sun #1), Brennan, Marcela, Science-Fiction, 8.88, 
1872, Empire of the Sun (Empire of the Sun #1), Brennan, Marcela, Science-Fiction, 8.88, 
1829, Empress Orchid (Empress Orchid #1), Isopaitis, Johanna, Non-Fiction, 8.42, 
1922, Empress of the World (Battle Hall Davies #1), Foillard, Percy, Satire, 3.35, 
1930, The Empty Chair (Lincoln Rhyme #3), Ramirez, Johnie, Thriller, 4.49, 
1930, The Empty Chair (Lincoln Rhyme #3), Ramirez, Johnie, Thriller, 4.49, 
2014, The Enchanted, Saeki, Rylee, Action, 9.33, 
1702, The Enchanted Wood (The Faraway Tree #1), Kyrychenko, Bryan, Fiction, 2.46, 
1918, Enchanters' End Game (The Belgariad #5), Sanders, Grove, Suspense, 8.78, 
2001, Enchantment, Akrate, Lani, Horror, 7.9, 
1898, The Enchantress (The Secrets of the Immortal Nicholas Flamel #6), Astrogo, Dossie, Horror, 6.7, 
1934, The Enchantress Returns (The Land of Stories #2), Gencsoy, Hamza, Thriller, 5.6, 
1664, The Enchantress of Florence, Kond, Stephany, Thriller, 7.97, 
1665, Enclave (Razorland #1), Reayer, Porter, Non-Fiction, 4.11, 
1960, Encyclopedia Brown Boy Detective (Encyclopedia Brown #1), Yu, Angela, Crime, 3.85, 
1882, The End (A Series of Unfortunate Events #13), Mileta, Rhoda, Dystopian, 8.52, 
1818, The End of Eternity, De Santis, Deasia, Western, 8.23, 
1818, The End of Eternity, De Santis, Deasia, Western, 8.23, 
2008, The End of Faith: Religion Terror and the Future of Reason, Bebic, Kinsley, Crime, 8.51, 
1662, The End of Mr. Y, Nordfors, Edmonia, Thriller, 8.29, 
1662, The End of Mr. Y, Nordfors, Edmonia, Thriller, 8.29, 
1662, The End of Mr. Y, Nordfors, Edmonia, Thriller, 8.29, 
1753, The End of Poverty, Zhao, Amirah, Romance, 9.87, 
1753, The End of Poverty, Zhao, Amirah, Romance, 9.87, 
1753, The End of Poverty, Zhao, Amirah, Romance, 9.87, 
1769, End of Watch (Bill Hodges Trilogy #3), Mossiakova, Shane, Horror, 2.08, 
1752, The End of the Affair, Heynemans, Geo, Fantasy, 5.87, 
1936, Ender in Exile (Ender's Saga #1.2), Olsson, Oleta, Adventure, 8.81, 
1936, Ender in Exile (Ender's Saga #1.2), Olsson, Oleta, Adventure, 8.81, 
1763, Ender's Game Volume 1: Battle School (Ender's Saga), Katz, Mimi, Fantasy, 7.68, 
1948, Endless Knight (The Arcana Chronicles #2), Lebedzeva, Bessie, Fantasy, 9.2, 
